gvkey,conm,ticker,industry,latest_observed_date,risk_window,pred_risk_5y
065228,COLUMBIA BANKING SYSTEM INC,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05939019394572824
063000,RUSH ENTERPRISES INC,,Auto Dealers & Gas Stations,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05938751108478755
170655,QXO INC,,Wholesale - Durable Goods,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059384559688623995
034010,COMSTOCK RESOURCES INC,,Oil & Gas Extraction,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05937938725110144
016477,LEAR CORP,,Furniture & Fixtures,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05937516543781385
039041,DT MIDSTREAM INC,,"Electric, Gas & Sanitary Services",2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059370211220812055
014269,HERBALIFE LTD,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059364082454703745
043286,ALLIED GOLD CORP,,Metal Mining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059364082454703745
170714,EMPIRE STATE REALTY TR INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05934463159646839
025747,LITTELFUSE INC,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05933126393938437
043113,SHARKNINJA INC,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05931884085293859
213412,ASE TECHNOLOGY HLDNG CO,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05931884085293859
155738,NELNET INC,,Non-Depository Credit,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05931884085293859
003580,CRANE CO,,Fabricated Metals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05931884085293859
035874,REYNOLDS CONSUMER PRODUCTS,,Paper & Allied Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05931884085293859
043197,VERALTO CORP,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05931884085293859
220211,ICL GROUP LTD,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0592988581280224
051708,CHIME FINANCIAL INC,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059284722979646175
126056,KRATOS DEFENSE & SECURITY,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05928249715361744
040692,SMARTSTOP SELF STORAGE R INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059261880326084794
002547,CIGNA GROUP (THE),,Insurance Carriers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0592327194462996
005234,GOODYEAR TIRE & RUBBER CO,,Rubber & Plastics,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05922400344279595
144435,BUNGE GLOBAL SA,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05921658737352118
003238,COMMERCE BANCSHARES INC,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05918597264389973
045169,GE VERNOVA INC,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05918597264389973
024617,OLD DOMINION FREIGHT,,Trucking & Warehousing,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0591788868769072
160173,ARBOR REALTY TRUST INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059165989918983544
031252,MAGNOLIA OIL & GAS CORP,,Oil & Gas Extraction,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05916534102289006
020412,ARES MANAGEMENT CORP,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059155304147861895
039481,ON HOLDING AG,,Leather,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05914681262511294
020116,PAYCOM SOFTWARE INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05911065046675503
013971,METHANEX CORP,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059103794369730164
009317,SEI INVESTMENTS CO,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05906992320669815
107781,HUDBAY MINERALS INC,,Metal Mining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05906174571719021
121382,SBA COMMUNICATIONS CORP,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0590199829894118
164296,WARNER BROS DISCOVERY INC,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.059009762390633116
021798,FRESHPET INC,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05900245265802369
133289,SUN LIFE FINANCIAL INC,,Insurance Carriers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05898414228577167
177287,JAZZ PHARMACEUTICALS PLC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05897721661021933
153130,AXIS CAPITAL HOLDINGS LTD,,Insurance Carriers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05894176180008799
145701,PRINCIPAL FINANCIAL GRP INC,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05894176180008799
264412,GCI LIBERTY INC,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05894080472644418
007741,NATIONAL HEALTHCARE CORP,,Health Services,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05893951611360535
145049,GAMESTOP CORP,,Furniture & Home Stores,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058924160338938235
064389,SILGAN HOLDINGS INC,,Fabricated Metals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058892789983656255
014489,DELL TECHNOLOGIES INC,,Industrial Machinery & Computers,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0588880637427792
009882,SOUTHWEST AIRLINES,,Air Transportation,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058881773648317905
009783,KEYCORP,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05886690711486153
010903,UNITEDHEALTH GROUP INC,,Insurance Carriers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05886031578411348
029392,EASTMAN CHEMICAL CO,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0588497439166531
015101,MFA FINANCIAL INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058832892845384774
021799,VICTORY CPTL HLDGS INC,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058832305832765996
043589,UL SOLUTIONS INC,,Engineering & Management Services,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05882652511354536
025274,UNIVERSAL DISPLAY CORP,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058804867486469445
025283,KOHL'S CORP,,General Merchandise,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05876087073702365
065886,AFFILIATED MANAGERS GRP INC,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05876087073702365
074571,BEACON FINANCIAL CORP,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05875887789879926
142248,AMERICA MOVIL SAB DE C V,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058747879206202926
003410,TRANSCONTINENTAL RLTY INVS,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05873686287086457
120444,WESCO INTL INC,,Wholesale - Durable Goods,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05871688014594838
015520,SIGNET JEWELERS LTD,,Misc Retail,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058693366235820575
020791,BLACKSTONE MORTGAGE TR INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05868414916913025
006946,MAGNA INTERNATIONAL INC,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05867357909446582
027706,INTERNATIONAL SEAWAYS INC,,Water Transportation,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05867302452097647
024232,HANCOCK WHITNEY CORP,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05866377005004324
014605,WPP PLC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058651167468633504
011376,WEST PHARMACEUTICAL SVSC INC,,Rubber & Plastics,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05864279915113002
025092,TASEKO MINES LTD,,Metal Mining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05863386450218968
003813,TARGET CORP,,General Merchandise,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05862735363189131
030990,CAPITAL ONE FINANCIAL CORP,,Non-Depository Credit,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05861501099716406
160549,LIBERTY GLOBAL LTD,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05861501099716406
222648,TELEFONICA BRASIL SA,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058581718418281525
037420,DOORDASH INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0585737127403263
005087,SPX TECHNOLOGIES INC,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058566988143138585
009815,SONOCO PRODUCTS CO,,Paper & Allied Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05856695083202794
031587,DOLLAR TREE INC,,General Merchandise,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05856612472271081
177108,CINEMARK HOLDINGS INC,,Motion Pictures,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058547168201766905
007866,NEW YORK TIMES CO  -CL A,,Printing & Publishing,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0585328327229945
030436,EMBOTELLADORA ANDINA SA,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05852866831701249
010581,TIMKEN CO,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05852866831701249
004809,FLOWERS FOODS INC,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05852234421763569
061034,TEEKAY CORPORATION LTD,,Water Transportation,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058521029620897023
006135,ENBRIDGE INC,,"Electric, Gas & Sanitary Services",2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05850625669118017
111486,GILDAN ACTIVEWEAR INC,,Apparel,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05850625669118017
017874,T-MOBILE US INC,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05850625669118017
187697,EPAM SYSTEMS INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058504589810036124
177983,GENPACT LTD,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05848779620137066
191255,MARRIOTT VACATIONS WORLDWIDE,,Hotels & Lodging,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05848627396626398
002259,BLACK HILLS CORP,,"Electric, Gas & Sanitary Services",2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05843140200595372
183822,ARMOUR RESIDENTIAL REIT INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05835715316934511
002086,BAXTER INTERNATIONAL INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05833256158221047
063185,CHECK POINT SOFTWARE TECHN,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05831774434191175
039964,CHICAGO ATLANTIC REA E F INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05831119293288793
005903,IMPERIAL OIL LTD,,Petroleum Refining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05827413194347173
028742,BORGWARNER INC,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05825094243045896
004066,OMNICOM GROUP INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05823843727703206
050389,LINEAGE INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058219298045150934
012756,COCA-COLA EUROPACIFIC PARTNE,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05821845455211587
061494,HENRY SCHEIN INC,,Wholesale - Durable Goods,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058215205441229045
315318,ELEMENT SOLUTIONS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058201778249349446
004839,FORD MOTOR CO,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05818186414835509
025964,CHART INDUSTRIES INC,,Fabricated Metals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.058164077752735466
002136,VERIZON COMMUNICATIONS INC,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05814111542131286
025937,LIGAND PHARMACEUTICAL INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05812692356412299
027394,PARK HOTELS & RESORTS,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05811788185674231
185396,SUMMIT HOTEL PROPERTIES INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05805432295310311
165927,TERNIUM S A,,Primary Metals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0580384069820866
016150,STELLUS CAPITAL INVESTMENT,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05801770745310932
034919,TRADEWEB MARKETS INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05801770745310932
007991,TEREX CORP,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05796700419741683
003619,CROWN HOLDINGS INC,,Fabricated Metals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.0579352950444445
010735,TRINITY INDUSTRIES INC,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05790401653794106
179889,AGNC INVESTMENT CORP,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.057884839244070466
160376,TEXAS ROADHOUSE INC,,Eating & Drinking Places,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.05786044035921804
