gvkey,conm,ticker,industry,latest_observed_date,risk_horizon,pred_risk_2026
009299,RYDER SYSTEM INC,,Auto Repair & Services,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
177108,CINEMARK HOLDINGS INC,,Motion Pictures,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
007875,NEWELL BRANDS INC,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
010411,TELEPHONE & DATA SYSTEMS INC,,Telecommunications,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
164708,AMERIPRISE FINANCIAL INC,,Security Brokers & Dealers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
283184,SMURFIT WESTROCK PLC,,Paper & Allied Products,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
175404,FIRST SOLAR INC,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
164211,SILICON MOTION TECH -ADR,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
165262,DHT HOLDINGS INC,,Water Transportation,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
175686,PRIMORIS SERVICES CORP,,Heavy Construction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
061034,TEEKAY CORPORATION LTD,,Water Transportation,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
187148,ORCHID ISLAND CAPITAL INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
065108,JONES LANG LASALLE INC,,Real Estate,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
050681,UPSTREAM BIO INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
030443,FRESH DEL MONTE PRODUCE INC,,Crops,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
144009,WILLIS TOWERS WATSON PLC,,Insurance Agents,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),9.259259095415474e-05
033723,CRINETICS PHARMCTCL INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),8.211880631279201e-05
045779,MILLROSE PROPERTIES INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),5.2294420311227444e-05
157855,SALESFORCE INC,,Business Services & Software,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024856,GILEAD SCIENCES INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
034970,AMERICAN HEALTHCARE REIT INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029955,BAUSCH HEALTH COMPANIES INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025092,TASEKO MINES LTD,,Metal Mining,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035013,PINTEREST INC,,Business Services & Software,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024825,COPT DEFENSE PROPERTIES,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035056,ALCON INC,,Instruments & Medical Devices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029984,PROLOGIS INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035065,AVANTOR INC,,Instruments & Medical Devices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035077,UBER TECHNOLOGIES INC,,Transit,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
011511,WILLIAMS-SONOMA INC,,Misc Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
003813,TARGET CORP,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025124,LINDE PLC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026864,PERMIAN RESOURCES CORP,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025283,KOHL'S CORP,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
011259,WALMART INC,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030651,DARLING INGREDIENTS INC,,Food & Kindred Products,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024925,ROPER TECHNOLOGIES INC,,Business Services & Software,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030671,RELIANCE INC,,Wholesale - Durable Goods,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028034,CHUBB LTD,,Insurance Carriers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025119,MOHAWK INDUSTRIES INC,,Textile Mill Products,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025274,UNIVERSAL DISPLAY CORP,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030990,CAPITAL ONE FINANCIAL CORP,,Non-Depository Credit,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030822,REALTY INCOME CORP,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025389,GRAPHIC PACKAGING HOLDING CO,,Paper & Allied Products,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030098,INGERSOLL RAND INC,,Industrial Machinery & Computers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035005,ZOOM COMMUNICATIONS INC,,Business Services & Software,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
006502,KROGER CO,,Food Stores,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028191,ROYAL CARIBBEAN GROUP,,Water Transportation,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028192,HOWMET AEROSPACE INC,,Transportation Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
063643,ABERCROMBIE & FITCH  -CL A,,Apparel Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024216,AES CORP (THE),,"Electric, Gas & Sanitary Services",2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
027786,EXPAND ENERGY CORP,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
023225,CABLE ONE INC,,Telecommunications,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028272,ASTRAZENECA PLC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035169,LUCKIN COFFEE INC,,Misc Retail,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
036083,REVOLUTION MEDICINES INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
039687,GITLAB INC,,Business Services & Software,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
014489,DELL TECHNOLOGIES INC,,Industrial Machinery & Computers,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028323,ACADIA REALTY TRUST,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024197,IDEXX LABS INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028338,TRANSOCEAN LTD,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028349,ALLSTATE CORP,,Insurance Carriers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029156,UFP INDUSTRIES INC,,Lumber & Wood,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
023353,GOLDMAN SACHS BDC INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030004,INVITATION HOMES INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029868,MACERICH CO,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024344,VERTEX PHARMACEUTICALS INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030024,MILLICOM INTL CELLULAR SA,,Telecommunications,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035287,CHEWY INC,,Misc Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035168,CORTEVA INC,,Crops,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
162870,BRP INC,,,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
023812,REGENERON PHARMACEUTICALS,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029150,URBAN OUTFITTERS INC,,Apparel Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
027914,HUMANA INC,,Insurance Carriers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
023671,NOKIA OYJ,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
023650,SHOPIFY INC,,Business Services & Software,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
027885,TRADE DESK INC,,Business Services & Software,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024157,FIRSTCASH HOLDINGS INC,,Misc Retail,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
023433,BLACK STONE MINERALS LP,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030260,SIMPSON MANUFACTURING INC,,Fabricated Metals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030298,HIGHWOODS PROPERTIES INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035874,REYNOLDS CONSUMER PRODUCTS,,Paper & Allied Products,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
178015,LULULEMON ATHLETICA INC,,Apparel,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026768,SSR MINING INC,,Metal Mining,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035714,BEAM THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
015520,SIGNET JEWELERS LTD,,Misc Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030999,CARVANA CO,,Auto Dealers & Gas Stations,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024782,PERRIGO CO PLC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029760,KIMBELL ROYALTY PARTNERS LP,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
137310,MARVELL TECHNOLOGY INC,,Electronic Equipment,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
009248,ROSS STORES INC,,Apparel Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029804,INVESCO LTD,,Security Brokers & Dealers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026013,SM ENERGY CO,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035770,SILA REALTY TRUST INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025747,LITTELFUSE INC,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
002184,BEST BUY CO INC,,Furniture & Home Stores,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025895,RADIAN GROUP INC,,Insurance Carriers,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025898,SURGERY PARTNERS INC,,Health Services,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025937,LIGAND PHARMACEUTICAL INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025964,CHART INDUSTRIES INC,,Fabricated Metals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029751,ALBEMARLE CORP,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026367,BLOCK INC,,Business Services & Software,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
031587,DOLLAR TREE INC,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
006829,LOWE'S COS INC,,Building Materials Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029453,CHENIERE ENERGY INC,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028742,BORGWARNER INC,,Transportation Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029392,EASTMAN CHEMICAL CO,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029389,SIMON PROPERTY GROUP INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028340,TANGER INC,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026305,LAUREATE EDUCATION INC,,Educational Services,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028520,YACIMIENTOS PETE FISCALES SA,,Petroleum Refining,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024076,OLLIE'S BARGAIN OUTLET HLDGS,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028499,YUM CHINA HOLDINGS INC,,Eating & Drinking Places,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029733,MARTIN MARIETTA MATERIALS,,Nonmetallic Minerals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
032526,MONGODB INC,,Business Services & Software,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024370,CAMECO CORP,,Metal Mining,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
004611,MACY'S INC,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026069,GULFPORT ENERGY CORP,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
026376,BEONE MEDICINES LTD,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
004990,GAP INC,,Apparel Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
037054,ACADEMY SPO AND OU INC,,Misc Retail,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
025466,FERRARI NV,,Transportation Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
027638,ALCOA CORP,,Primary Metals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024468,BIOGEN INC,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035794,SITIME CORP,,Electronic Equipment,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028590,BRINKS CO,,Business Services & Software,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029135,BAYTEX ENERGY CORP,,Oil & Gas Extraction,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
024447,BOK FINANCIAL CORP,,Banks & Depository Institutions,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
171141,FIVE BELOW INC,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028113,CRISPR THERAPEUTICS AG,,Chemicals & Pharmaceuticals,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
029194,TELECOM ARGENTINA,,Telecommunications,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
028670,INNOVATIVE INDUSTRIAL PPTYS,,Holding & Investment Offices,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
035957,TRIPLE FLAG PRECIOUS METALS,,Metal Mining,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
018689,VEEVA SYSTEMS INC,,Business Services & Software,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
003964,DILLARDS INC  -CL A,,General Merchandise,2026-01-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
030436,EMBOTELLADORA ANDINA SA,,Food & Kindred Products,2025-12-31,Dec 2025 - Dec 2026 (12 months from last fiscal year),4.2958787526004015e-05
