gvkey,conm,latest_observed_date,risk_window,pred_risk_next_12m
185128,AMERESCO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013240933
028742,BORGWARNER INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013239351
032526,MONGODB INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0013231372
041084,COREBRIDGE FINANCIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013212545
041293,IVANHOE ELECTRIC INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013192194
039290,COGNITION THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013175952
150279,PROVIDENT FINANCIAL SVCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013160188
004091,DUCOMMUN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001315906
034414,KINETIK HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013157398
160681,HYSTER YALE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013141868
020695,PRECISION DRILLING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013139328
017180,SECURITY NATL FINL CP  -CL A,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013118709
038881,TRUMP MEDIA & TECHNO GRP CRP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013117397
162742,FREIGHTCAR AMERICA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00131126
012392,SKYWEST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013104485
180228,INVESCO MORTGAGE CAPITAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013096475
026167,BALDWIN INSURANCE GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013085454
143357,ACCENTURE PLC,2025-08-31,Apr 2026 → Apr 2027 (approx),0.0013085302
011861,VALLEY NATIONAL BANCORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013083166
004685,TRUSTMARK CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013070836
179840,STANDARD BIOTOOLS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013066808
018888,AMNEAL PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013061402
163595,ALTO INGREDIENTS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001304121
018947,VERACYTE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0013019708
061028,CLIMB GLOBAL SOLUTIONS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001297835
063290,PEGASYSTEMS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012976305
050838,EVERUS CONSTRCTION GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012971349
008001,NORTHWESTERN ENRGY GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012964631
112168,REPUBLIC SERVICES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012963526
038291,WALDENCAST PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012950981
008079,OCEANEERING INTERNATIONAL,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012922665
006821,LOUISIANA-PACIFIC CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012893921
019507,OUTFRONT MEDIA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001287964
038019,OSCAR HEALTH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012877561
185532,TARGA RESOURCES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012863048
017106,PEOPLES BANCORP INC/OH,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012861945
025895,RADIAN GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012854701
102696,LOGITECH INTERNATIONAL SA,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0012854028
051165,RICH SPARKLE HOLDINGS LTD,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0012844433
045768,SAILPOINT INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0012815703
028367,IRHYTHM HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012811627
035451,ONEWATER MARINE INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0012806071
045796,NORTHPOINTE BANCSHARES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012789572
035223,RED CAT HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012780525
035430,SNDL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012761422
002369,BROOKFIELD CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012754695
002259,BLACK HILLS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012744495
065587,NRC HEALTH,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012740896
321429,MAXCYTE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001274052
036190,OTIS WORLDWIDE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012740387
032615,FOUR SEASONS EDUCATION (CAYM,2025-02-28,Apr 2026 → Apr 2027 (approx),0.0012729059
032638,ACM RESEARCH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012726095
033812,AXIL BRANDS INC,2025-05-31,Apr 2026 → Apr 2027 (approx),0.0012719084
174729,TRAVEL PLUS LEISURE CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001270536
016597,LATTICE SEMICONDUCTOR CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012695622
027318,ZEDGE INC,2025-07-31,Apr 2026 → Apr 2027 (approx),0.0012684731
008020,NOVO NORDISK A/S,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012683595
222648,TELEFONICA BRASIL SA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012680582
126423,ONTO INNOVATION INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012679308
194255,VERASTEM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012664824
063135,DIME COMMUNITY BANCSHARES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012655178
189517,ENOVA INTERNATIONAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012651881
032884,PAGSEGURO DIGITAL LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012632639
038092,COUPANG INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012622885
021815,TRIUMPH FINANCIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012618226
021019,ACADIAN ASSET MANAGEMENT INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012609769
162401,HUNTSMAN CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012604761
033175,SPOTIFY TECHNOLOGY SA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001260014
037351,ALVOTECH,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012596342
028819,FUEL TECH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012576706
014894,VODAFONE GROUP PUBLIC LTD,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0012570131
032372,CORE NATURAL RESOURCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012569771
010740,TRIO-TECH INTERNATIONAL,2025-06-30,Apr 2026 → Apr 2027 (approx),0.001256928
024405,ZEBRA TECHNOLOGIES CP  -CL A,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012568365
024861,PLANET FITNESS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012568029
022570,ALMADEN MINERALS LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012561483
002055,BARRICK MINING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012559562
160856,TOP SHIPS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012543071
249507,ALTERITY THERAPEUTICS LTD,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0012531291
007420,MSA SAFETY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012524322
210418,ABB LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012516315
148469,SAFETY INSURANCE GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012515188
023247,PJT PARTNERS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012500511
001062,ASA GOLD AND PRECIOUS METALS,2025-11-30,Apr 2026 → Apr 2027 (approx),0.0012496433
189579,GROCERY OUTLET HLDNG CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012482652
126136,CHARTER COMMUNICATIONS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012481635
019084,BRAEMAR HOTELS & RESORTS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012477802
007951,MOVADO GROUP INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0012475544
163889,ATRICURE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012470334
039269,CANDEL THERAPTCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001245323
010789,TYLER TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012438471
164116,OMEGA FLEX INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012419624
007985,NORTHROP GRUMMAN CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012414538
017150,WEBSTER FINANCIAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012406547
039687,GITLAB INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0012404309
039839,NUVECTIS PHARMA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012403014
039489,ICZOOM GROUP INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.001239404
028485,COLLIERS INTL GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012393343
033233,RED VIOLET INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012364472
045266,REITAR LOGTECH HOLDINGS LTD,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0012354426
112721,REPUBLIC BANCORP INC/KY,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012350525
014370,MANPOWERGROUP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012346086
186275,ADECOAGRO SA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012329457
029914,CYPHERPUNK TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012329016
037414,CERTARA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012297526
005860,ITT INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001227335
024844,SPOK HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001227263
050720,SOUTH BOW CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012260368
147579,NETFLIX INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012256877
023500,CATHAY GENERAL BANCORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012242496
180112,SAFE BULKERS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001224031
038477,LEONARDO DRS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012224034
163946,CF INDUSTRIES HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001221596
259518,JANUS HENDERSON GROUP PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012194506
036191,CARRIER GLOBAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012191178
126020,INTELLICHECK INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012184764
032525,SPERO THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012179438
164724,MAINSTREET BANCSHARES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012171882
023084,BENCHMARK ELECTRONICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012145494
021834,MAMMOTH ENERGY SERVICES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012143481
064063,GENESIS ENERGY  -LP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012141349
111629,CREXENDO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012140088
037793,DREAM FINDERS HOMES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012136197
023027,EXPONENT INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012132688
174428,INFUSYSTEM HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012129899
008823,PULTEGROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012119163
038755,TEXAS COMMUNITY BANCSHAR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012117819
007658,NL INDUSTRIES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012112845
140045,GRUPO AEROPORTUARIO SURESTE,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012109719
037425,SEER INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012075733
108326,SILVERCORP METALS INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0012074842
060800,SINCLAIR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012035484
015267,IDEX CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0012033519
006639,LEE ENTERPRISES INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0012021404
037036,PMV PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001200961
015101,MFA FINANCIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011995175
007908,NTT INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0011993394
036218,DIGI POWER X INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011970088
020020,CIVEO CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001196522
024508,OOMA INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0011960275
015704,THOMSON-REUTERS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011957615
176343,CLEAN ENERGY FUELS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001195704
137602,AXCELIS TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011953043
011554,ALLIANT ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011950863
035946,EVOMMUNE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011929191
020670,PAN AMERICAN SILVER CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011916499
031251,KKR REAL ESTATE FIN TR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011915631
186437,GEVO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011915189
009324,H2O AMERICA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011906708
003221,AON PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011906514
039306,OPPFI INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011885613
015070,SUNCOR ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011866553
038791,ALZAMEND NEURO INC,2025-04-30,Apr 2026 → Apr 2027 (approx),0.0011865371
027938,SHOE CARNIVAL INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0011845665
039822,GLOBALFOUNDRIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011781399
022543,GOOD TIMES RESTAURANTS INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0011773328
005252,GRACO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011756832
038076,NUVATION BIO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011748989
273726,SEADRILL LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011746443
010846,UNILEVER PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011746415
186773,SUNCOKE ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011745207
014934,DEVON ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011731404
034749,COINBASE GLOBAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011730621
017269,AMERISERV FINANCIAL INC/PA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011726511
005667,HF SINCLAIR CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011703193
030145,PROPETRO HOLDING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011702324
007163,S&P GLOBAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011689785
007146,MCCORMICK & CO INC,2025-11-30,Apr 2026 → Apr 2027 (approx),0.001166679
329579,KEEL INFRASTRUCTURE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011666513
009667,SHERWIN-WILLIAMS CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011662901
166197,LAKE SHORE BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011662308
030671,RELIANCE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011651054
002184,BEST BUY CO INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0011650166
008542,ESSENTIAL UTILITIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011638863
050515,HOMESTOLIFE LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011623197
144520,AMN HEALTHCARE SERVICES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011606176
020686,SYNCHRONY FINANCIAL,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011603925
007637,VIATRIS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011597389
013582,CPS TECHNOLOGIES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011595329
062689,TRAVELERS COS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011591447
041082,STRAWBERRY FIELDS REIT INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011588455
012459,NVR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011581668
019713,ATLANTIC UNION BANKSHRS CRP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011566393
012321,VISTA GOLD CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001156549
201140,AMBEV SA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011553862
027786,EXPAND ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011547892
007034,MARINE PETROLEUM TRUST,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0011538607
008551,PVH CORP,2026-01-31,Apr 2026 → Apr 2027 (approx),0.001153659
144122,MVB FINANCIAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011536436
008947,U S LIME & MINERALS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011523158
034164,EQUILLIUM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001151969
018619,VERSABANK,2025-10-31,Apr 2026 → Apr 2027 (approx),0.0011514034
038405,COINCHECK GROUP NV,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0011512702
062516,CENTURY ALUMINUM CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011512307
023865,BABCOCK & WILCOX ENTERPRISES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011493339
024616,PAYPAL HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001149254
185138,VISHAY PRECISION GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011489454
145046,ELEVANCE HEALTH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001147688
009698,SIFCO INDUSTRIES,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0011457998
016476,LEVI STRAUSS & CO,2025-11-30,Apr 2026 → Apr 2027 (approx),0.001145365
026539,ELDORADO GOLD CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011448637
009273,ROYAL GOLD INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011440412
037200,ARRAY TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001143705
022047,GREEN BRICK PARTNERS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011401545
122211,HOOKER FURNISHINGS CORP,2026-01-31,Apr 2026 → Apr 2027 (approx),0.001139089
184155,DAQO NEW ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011389187
061408,HANOVER INSURANCE GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011371126
016384,VOYA FINANCIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011329234
137310,MARVELL TECHNOLOGY INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0011324945
050763,SEPTERNA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011317106
061420,POOL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011312497
163060,DIANA SHIPPING INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011297996
066032,POWER INTEGRATIONS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011290885
065986,BLACKBERRY LTD,2026-02-28,Apr 2026 → Apr 2027 (approx),0.0011288702
170728,DOLLY VARDEN SILVER CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011281165
023071,GODADDY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011264489
015520,SIGNET JEWELERS LTD,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0011258654
009599,SEMTECH CORP,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0011252413
010353,TEAM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011238364
013709,ICAHN ENTERPRISES LP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011217961
001078,ABBOTT LABORATORIES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011213858
028940,BELDEN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011200295
165993,FIDELITY NATIONAL INFO SVCS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011188718
037664,PURECYCLE TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011187051
156384,GLOBAL INDEMNITY GROUP LLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001118013
037025,BRIDGER AEROSPACE GP HLD INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011178406
013721,ZOETIS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011170742
001661,NABORS INDUSTRIES LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011149532
024440,PROASSURANCE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011144488
186671,AG MORTGAGE INVESTMENT TRUST,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011142594
020898,SOLENO THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011121061
181931,CLEARWATER PAPER CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011113627
027939,TENAX THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011104939
137131,CHARLES RIVER LABS INTL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011099735
012138,PRICE (T. ROWE) GROUP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001109964
066929,TURNING POINT BRANDS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011099476
183388,STARWOOD PROPERTY TRUST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011082486
138743,EQUINIX INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011077636
032271,ACHIEVE LIFE SCIENCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011066615
039378,CCC INTELLIGENT SOLUTIONS HL,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001104434
318525,MOLECULAR PARTNERS AG,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0011019548
043360,VESTIS CORP,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0010998935
032106,BAKER HUGHES CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010996483
064030,STEEL DYNAMICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010992289
043197,VERALTO CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001099008
065248,ARCELORMITTAL,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010989702
183283,ADDUS HOMECARE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010978082
148170,RIOT PLATFORMS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010971539
026016,UNIVERSAL INSURANCE HLDGS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001096984
034309,STONECO LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010967405
009890,SOUTHWEST GAS HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010962157
032938,CACTUS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010956206
021799,VICTORY CPTL HLDGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010955188
324138,MOBILICOM LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010952239
154039,NETGEAR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010947583
115876,PROSPERITY BANCSHARES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010941509
038350,GORILLA TECHNOLOGY GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010939247
042023,SHENGFENG DEVELOPMENT LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010938816
020109,CAPITAL CITY BK GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001092725
001743,ARCBEST CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010903578
243174,FLUTTER ENTERTAINMENT PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010896818
037373,EVE HOLDING INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00108893
010086,STEWART INFORMATION SERVICES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001088372
028967,QCR HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001087989
164296,WARNER BROS DISCOVERY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001086082
061181,INTEGRA LIFESCIENCES HOLDNGS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010855395
003424,BIGLARI HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010806276
061870,OPEN TEXT CORP,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0010776427
002403,BRISTOL-MYERS SQUIBB CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010772932
189598,ALMONTY INDUSTRIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010772435
004839,FORD MOTOR CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001074338
036700,IMMATICS NV,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010740464
039171,SIGHT SCIENCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010736806
010115,STRYKER CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010731402
035376,FULCRUM THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010700302
032285,ECOVYST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0010693357
